theta0 theta1 theta2 fc_t_min
-0.10472 0.188496 -0.146608 1.1754
-0.10472 0.188496 -0.125664 1.16335
-0.10472 0.188496 -0.10472 1.10904
-0.10472 0.188496 -0.0837758 1.11485
-0.10472 0.188496 -0.0628319 1.17258
-0.10472 0.188496 -0.0418879 1.1788
-0.10472 0.188496 -0.020944 1.16979
-0.10472 0.188496 0 1.11193
-0.10472 0.188496 0.020944 1.13587
-0.10472 0.188496 0.0418879 1.17446
-0.10472 0.188496 0.0628319 1.23253
-0.10472 0.188496 0.0837758 1.2429
-0.10472 0.188496 0.10472 1.18479
-0.10472 0.188496 0.125664 1.1714
-0.10472 0.188496 0.146608 1.17898
-0.10472 0.188496 0.167552 1.16898
-0.10472 0.188496 0.188496 1.11012
-0.10472 0.188496 0.20944 1.0884
-0.10472 0.20944 -0.20944 1.26559
-0.10472 0.20944 -0.188496 1.26559
-0.10472 0.20944 -0.167552 1.2301
-0.10472 0.20944 -0.146608 1.1754
-0.10472 0.20944 -0.125664 1.158
-0.10472 0.20944 -0.10472 1.10988
-0.10472 0.20944 -0.0837758 1.16751
-0.10472 0.20944 -0.0628319 1.20582
-0.10472 0.20944 -0.0418879 1.19175
-0.10472 0.20944 -0.020944 1.1591
-0.10472 0.20944 0 1.13061
-0.10472 0.20944 0.020944 1.18852
-0.10472 0.20944 0.0418879 1.22712
-0.10472 0.20944 0.0628319 1.28519
-0.10472 0.20944 0.0837758 1.2429
-0.10472 0.20944 0.10472 1.18479
-0.10472 0.20944 0.125664 1.20465
-0.10472 0.20944 0.146608 1.19157
-0.10472 0.20944 0.167552 1.15828
-0.10472 0.20944 0.188496 1.09943
-0.10472 0.20944 0.20944 1.12776
-0.0837758 -0.20944 -0.20944 0.444245
-0.0837758 -0.20944 -0.188496 0.44465
-0.0837758 -0.20944 -0.167552 0.459851
-0.0837758 -0.20944 -0.146608 0.482038
-0.0837758 -0.20944 -0.125664 0.461146
-0.0837758 -0.20944 -0.10472 0.454623
-0.0837758 -0.20944 -0.0837758 0.490789
-0.0837758 -0.20944 -0.0628319 0.520619
-0.0837758 -0.20944 -0.0418879 0.566463
-0.0837758 -0.20944 -0.020944 0.572523
-0.0837758 -0.20944 0 0.605117
-0.0837758 -0.20944 0.020944 0.627022
-0.0837758 -0.20944 0.0418879 0.662437
-0.0837758 -0.20944 0.0628319 0.664777
-0.0837758 -0.20944 0.0837758 0.721472
-0.0837758 -0.20944 0.10472 0.778027
-0.0837758 -0.20944 0.125664 0.814856
-0.0837758 -0.20944 0.146608 0.830561
-0.0837758 -0.20944 0.167552 0.816798
-0.0837758 -0.20944 0.188496 0.871767
-0.0837758 -0.20944 0.20944 0.92628
-0.0837758 -0.188496 -0.20944 0.4942
-0.0837758 -0.188496 -0.188496 0.498259
-0.0837758 -0.188496 -0.167552 0.512055
-0.0837758 -0.188496 -0.146608 0.470853
-0.0837758 -0.188496 -0.125664 0.4932
-0.0837758 -0.188496 -0.10472 0.494058
-0.0837758 -0.188496 -0.0837758 0.521341
-0.0837758 -0.188496 -0.0628319 0.528794
-0.0837758 -0.188496 -0.0418879 0.570912
-0.0837758 -0.188496 -0.020944 0.595721
-0.0837758 -0.188496 0 0.6484
-0.0837758 -0.188496 0.020944 0.706144
-0.0837758 -0.188496 0.0418879 0.755251
-0.0837758 -0.188496 0.0628319 0.724187
-0.0837758 -0.188496 0.0837758 0.755251
-0.0837758 -0.188496 0.10472 0.785786
-0.0837758 -0.188496 0.125664 0.833628
-0.0837758 -0.188496 0.146608 0.890166
-0.0837758 -0.188496 0.167552 0.88318
-0.0837758 -0.188496 0.188496 0.930419
-0.0837758 -0.188496 0.20944 0.981483
-0.0837758 -0.167552 -0.20944 0.536668
-0.0837758 -0.167552 -0.188496 0.50685
-0.0837758 -0.167552 -0.167552 0.548311
-0.0837758 -0.167552 -0.146608 0.559404
-0.0837758 -0.167552 -0.125664 0.53389
-0.0837758 -0.167552 -0.10472 0.529597
-0.0837758 -0.167552 -0.0837758 0.534865
-0.0837758 -0.167552 -0.0628319 0.5718
-0.0837758 -0.167552 -0.0418879 0.591748
-0.0837758 -0.167552 -0.020944 0.649934
-0.0837758 -0.167552 0 0.695738
-0.0837758 -0.167552 0.020944 0.695738
-0.0837758 -0.167552 0.0418879 0.695738
-0.0837758 -0.167552 0.0628319 0.744803
-0.0837758 -0.167552 0.0837758 0.779272
-0.0837758 -0.167552 0.10472 0.83633
-0.0837758 -0.167552 0.125664 0.857501
-0.0837758 -0.167552 0.146608 0.878705
-0.0837758 -0.167552 0.167552 0.922825
-0.0837758 -0.167552 0.188496 0.969629
-0.0837758 -0.167552 0.20944 1.00765
-0.0837758 -0.146608 -0.20944 0.586426
-0.0837758 -0.146608 -0.188496 0.597345
-0.0837758 -0.146608 -0.167552 0.608354
-0.0837758 -0.146608 -0.146608 0.583753
-0.0837758 -0.146608 -0.125664 0.528583
-0.0837758 -0.146608 -0.10472 0.543834
-0.0837758 -0.146608 -0.0837758 0.567575
-0.0837758 -0.146608 -0.0628319 0.592771
-0.0837758 -0.146608 -0.0418879 0.636344
-0.0837758 -0.146608 -0.020944 0.649723
-0.0837758 -0.146608 0 0.68801
-0.0837758 -0.146608 0.020944 0.689513
-0.0837758 -0.146608 0.0418879 0.723904
-0.0837758 -0.146608 0.0628319 0.781384
-0.0837758 -0.146608 0.0837758 0.832268
-0.0837758 -0.146608 0.10472 0.825338
-0.0837758 -0.146608 0.125664 0.864185
-0.0837758 -0.146608 0.146608 0.917896
-0.0837758 -0.146608 0.167552 0.959956
-0.0837758 -0.146608 0.188496 0.954459
-0.0837758 -0.146608 0.20944 0.949007
-0.0837758 -0.125664 -0.20944 0.646238
-0.0837758 -0.125664 -0.188496 0.657157
-0.0837758 -0.125664 -0.167552 0.633239
-0.0837758 -0.125664 -0.146608 0.577772
-0.0837758 -0.125664 -0.125664 0.581821
-0.0837758 -0.125664 -0.10472 0.604092
-0.0837758 -0.125664 -0.0837758 0.596608
-0.0837758 -0.125664 -0.0628319 0.623794
-0.0837758 -0.125664 -0.0418879 0.651516
-0.0837758 -0.125664 -0.020944 0.709535
-0.0837758 -0.125664 0 0.748008
-0.0837758 -0.125664 0.020944 0.725501
-0.0837758 -0.125664 0.0418879 0.783153
-0.0837758 -0.125664 0.0628319 0.790203
-0.0837758 -0.125664 0.0837758 0.807929
-0.0837758 -0.125664 0.10472 0.864484
-0.0837758 -0.125664 0.125664 0.912483
-0.0837758 -0.125664 0.146608 0.906901
-0.0837758 -0.125664 0.167552 0.901361
-0.0837758 -0.125664 0.188496 0.920961
-0.0837758 -0.125664 0.20944 0.915404
-0.0837758 -0.10472 -0.20944 0.705793
-0.0837758 -0.10472 -0.188496 0.682326
-0.0837758 -0.10472 -0.167552 0.627632
-0.0837758 -0.10472 -0.146608 0.631794
-0.0837758 -0.10472 -0.125664 0.641754
-0.0837758 -0.10472 -0.10472 0.621077
-0.0837758 -0.10472 -0.0837758 0.628113
-0.0837758 -0.10472 -0.0628319 0.652981
-0.0837758 -0.10472 -0.0418879 0.711071
-0.0837758 -0.10472 -0.020944 0.749641
-0.0837758 -0.10472 0 0.807563
-0.0837758 -0.10472 0.020944 0.784579
-0.0837758 -0.10472 0.0418879 0.786547
-0.0837758 -0.10472 0.0628319 0.809563
-0.0837758 -0.10472 0.0837758 0.865234
-0.0837758 -0.10472 0.10472 0.859578
-0.0837758 -0.10472 0.125664 0.853959
-0.0837758 -0.10472 0.146608 0.873653
-0.0837758 -0.10472 0.167552 0.868029
-0.0837758 -0.10472 0.188496 0.913618
-0.0837758 -0.10472 0.20944 0.96813
-0.0837758 -0.0837758 -0.20944 0.730992
-0.0837758 -0.0837758 -0.188496 0.681009
-0.0837758 -0.0837758 -0.167552 0.674483
-0.0837758 -0.0837758 -0.146608 0.679255
-0.0837758 -0.0837758 -0.125664 0.674391
-0.0837758 -0.0837758 -0.10472 0.679959
-0.0837758 -0.0837758 -0.0837758 0.692004
-0.0837758 -0.0837758 -0.0628319 0.712253
-0.0837758 -0.0837758 -0.0418879 0.770343
-0.0837758 -0.0837758 -0.020944 0.808913
-0.0837758 -0.0837758 0 0.812044
-0.0837758 -0.0837758 0.020944 0.826535
-0.0837758 -0.0837758 0.0418879 0.810791
-0.0837758 -0.0837758 0.0628319 0.812943
-0.0837758 -0.0837758 0.0837758 0.832914
-0.0837758 -0.0837758 0.10472 0.87251
-0.0837758 -0.0837758 0.125664 0.902005
-0.0837758 -0.0837758 0.146608 0.957816
-0.0837758 -0.0837758 0.167552 0.916578
-0.0837758 -0.0837758 0.188496 0.952099
-0.0837758 -0.0837758 0.20944 1.00661
-0.0837758 -0.0628319 -0.20944 0.734209
-0.0837758 -0.0628319 -0.188496 0.716888
-0.0837758 -0.0628319 -0.167552 0.722061
-0.0837758 -0.0628319 -0.146608 0.72753
-0.0837758 -0.0628319 -0.125664 0.733051
-0.0837758 -0.0628319 -0.10472 0.718561
-0.0837758 -0.0628319 -0.0837758 0.724134
-0.0837758 -0.0628319 -0.0628319 0.771215
-0.0837758 -0.0628319 -0.0418879 0.809857
-0.0837758 -0.0628319 -0.020944 0.86407
-0.0837758 -0.0628319 0 0.84432
-0.0837758 -0.0628319 0.020944 0.808937
-0.0837758 -0.0628319 0.0418879 0.839985
-0.0837758 -0.0628319 0.0628319 0.872147
-0.0837758 -0.0628319 0.0837758 0.873886
-0.0837758 -0.0628319 0.10472 0.903728
-0.0837758 -0.0628319 0.125664 0.959923
-0.0837758 -0.0628319 0.146608 1.01573
-0.0837758 -0.0628319 0.167552 0.955048
-0.0837758 -0.0628319 0.188496 1.01002
-0.0837758 -0.0628319 0.20944 1.06453
-0.0837758 -0.0418879 -0.20944 0.769692
-0.0837758 -0.0418879 -0.188496 0.775054
-0.0837758 -0.0418879 -0.167552 0.780472
-0.0837758 -0.0418879 -0.146608 0.785941
-0.0837758 -0.0418879 -0.125664 0.771452
-0.0837758 -0.0418879 -0.10472 0.776972
-0.0837758 -0.0418879 -0.0837758 0.771708
-0.0837758 -0.0418879 -0.0628319 0.829843
-0.0837758 -0.0418879 -0.0418879 0.868485
-0.0837758 -0.0418879 -0.020944 0.858207
-0.0837758 -0.0418879 0 0.849214
-0.0837758 -0.0418879 0.020944 0.854243
-0.0837758 -0.0418879 0.0418879 0.873174
-0.0837758 -0.0418879 0.0628319 0.890224
-0.0837758 -0.0418879 0.0837758 0.908601
-0.0837758 -0.0418879 0.10472 0.961609
-0.0837758 -0.0418879 0.125664 1.0178
-0.0837758 -0.0418879 0.146608 1.01904
-0.0837758 -0.0418879 0.167552 1.01904
-0.0837758 -0.0418879 0.188496 1.01904
-0.0837758 -0.0418879 0.20944 1.01904
-0.0837758 -0.020944 -0.20944 0.827829
-0.0837758 -0.020944 -0.188496 0.833191
-0.0837758 -0.020944 -0.167552 0.838609
-0.0837758 -0.020944 -0.146608 0.824127
-0.0837758 -0.020944 -0.125664 0.829589
-0.0837758 -0.020944 -0.10472 0.80497
-0.0837758 -0.020944 -0.0837758 0.829975
-0.0837758 -0.020944 -0.0628319 0.868662
-0.0837758 -0.020944 -0.0418879 0.910399
-0.0837758 -0.020944 -0.020944 0.88192
-0.0837758 -0.020944 0 0.854755
-0.0837758 -0.020944 0.020944 0.897813
-0.0837758 -0.020944 0.0418879 0.930742
-0.0837758 -0.020944 0.0628319 0.933089
-0.0837758 -0.020944 0.0837758 0.961222
-0.0837758 -0.020944 0.10472 0.961222
-0.0837758 -0.020944 0.125664 0.971297
-0.0837758 -0.020944 0.146608 0.961222
-0.0837758 -0.020944 0.167552 0.961222
-0.0837758 -0.020944 0.188496 0.961222
-0.0837758 -0.020944 0.20944 0.961222
-0.0837758 0 -0.20944 0.885667
-0.0837758 0 -0.188496 0.871218
-0.0837758 0 -0.167552 0.876561
-0.0837758 0 -0.146608 0.874952
-0.0837758 0 -0.125664 0.857283
-0.0837758 0 -0.10472 0.862851
-0.0837758 0 -0.0837758 0.887856
-0.0837758 0 -0.0628319 0.926543
-0.0837758 0 -0.0418879 0.904611
-0.0837758 0 -0.020944 0.872344
-0.0837758 0 0 0.91267
-0.0837758 0 0.020944 0.931632
-0.0837758 0 0.0418879 0.940645
-0.0837758 0 0.0628319 0.943063
-0.0837758 0 0.0837758 0.924962
-0.0837758 0 0.10472 0.971078
-0.0837758 0 0.125664 1.02918
-0.0837758 0 0.146608 0.932721
-0.0837758 0 0.167552 0.947277
-0.0837758 0 0.188496 0.939048
-0.0837758 0 0.20944 0.974112
-0.0837758 0.020944 -0.20944 0.923452
-0.0837758 0.020944 -0.188496 0.928731
-0.0837758 0.020944 -0.167552 0.926875
-0.0837758 0.020944 -0.146608 0.909233
-0.0837758 0.020944 -0.125664 0.914753
-0.0837758 0.020944 -0.10472 0.920321
-0.0837758 0.020944 -0.0837758 0.925934
-0.0837758 0.020944 -0.0628319 0.956954
-0.0837758 0.020944 -0.0418879 0.918656
-0.0837758 0.020944 -0.020944 0.912242
-0.0837758 0.020944 0 0.955672
-0.0837758 0.020944 0.020944 0.966523
-0.0837758 0.020944 0.0418879 0.945626
-0.0837758 0.020944 0.0628319 0.971152
-0.0837758 0.020944 0.0837758 0.970433
-0.0837758 0.020944 0.10472 1.02855
-0.0837758 0.020944 0.125664 1.06998
-0.0837758 0.020944 0.146608 0.946795
-0.0837758 0.020944 0.167552 0.94838
-0.0837758 0.020944 0.188496 0.977276
-0.0837758 0.020944 0.20944 1
-0.0837758 0.0418879 -0.20944 0.972944
-0.0837758 0.0418879 -0.188496 0.978404
-0.0837758 0.0418879 -0.167552 0.960796
-0.0837758 0.0418879 -0.146608 0.966266
-0.0837758 0.0418879 -0.125664 0.971786
-0.0837758 0.0418879 -0.10472 0.977354
-0.0837758 0.0418879 -0.0837758 0.98291
-0.0837758 0.0418879 -0.0628319 0.968494
-0.0837758 0.0418879 -0.0418879 0.932036
-0.0837758 0.0418879 -0.020944 0.969172
-0.0837758 0.0418879 0 0.967707
-0.0837758 0.0418879 0.020944 0.987024
-0.0837758 0.0418879 0.0418879 0.981408
-0.0837758 0.0418879 0.0628319 0.969362
-0.0837758 0.0418879 0.0837758 1.02747
-0.0837758 0.0418879 0.10472 1.08558
-0.0837758 0.0418879 0.125664 1.06998
-0.0837758 0.0418879 0.146608 0.994942
-0.0837758 0.0418879 0.167552 0.969984
-0.0837758 0.0418879 0.188496 0.953866
-0.0837758 0.0418879 0.20944 0.984225
-0.0837758 0.0628319 -0.20944 1.02952
-0.0837758 0.0628319 -0.188496 1.01195
-0.0837758 0.0628319 -0.167552 1.01737
-0.0837758 0.0628319 -0.146608 1.02284
-0.0837758 0.0628319 -0.125664 1.02836
-0.0837758 0.0628319 -0.10472 1.00546
-0.0837758 0.0628319 -0.0837758 1.01944
-0.0837758 0.0628319 -0.0628319 0.983122
-0.0837758 0.0628319 -0.0418879 0.967728
-0.0837758 0.0628319 -0.020944 1.01354
-0.0837758 0.0628319 0 1.00399
-0.0837758 0.0628319 0.020944 0.981366
-0.0837758 0.0628319 0.0418879 1.00613
-0.0837758 0.0628319 0.0628319 1.02593
-0.0837758 0.0628319 0.0837758 1.08404
-0.0837758 0.0628319 0.10472 1.12808
-0.0837758 0.0628319 0.125664 1.06998
-0.0837758 0.0628319 0.146608 0.983585
-0.0837758 0.0628319 0.167552 1.01272
-0.0837758 0.0628319 0.188496 1.00579
-0.0837758 0.0628319 0.20944 0.983166
-0.0837758 0.0837758 -0.20944 1.06267
-0.0837758 0.0837758 -0.188496 1.06803
-0.0837758 0.0837758 -0.167552 1.07345
-0.0837758 0.0837758 -0.146608 1.07892
-0.0837758 0.0837758 -0.125664 1.06114
-0.0837758 0.0837758 -0.10472 1.00546
-0.0837758 0.0837758 -0.0837758 1.03376
-0.0837758 0.0837758 -0.0628319 0.996085
-0.0837758 0.0837758 -0.0418879 1.02357
-0.0837758 0.0837758 -0.020944 1.01354
-0.0837758 0.0837758 0 1.03362
-0.0837758 0.0837758 0.020944 1.03676
-0.0837758 0.0837758 0.0418879 1.02395
-0.0837758 0.0837758 0.0628319 1.08202
-0.0837758 0.0837758 0.0837758 1.14012
-0.0837758 0.0837758 0.10472 1.12808
-0.0837758 0.0837758 0.125664 1.06998
-0.0837758 0.0837758 0.146608 1.02339
-0.0837758 0.0837758 0.167552 1.01272
-0.0837758 0.0837758 0.188496 1.03181
-0.0837758 0.0837758 0.20944 1.03955
-0.0837758 0.10472 -0.20944 1.11825
-0.0837758 0.10472 -0.188496 1.12361
-0.0837758 0.10472 -0.167552 1.12902
-0.0837758 0.10472 -0.146608 1.11634
-0.0837758 0.10472 -0.125664 1.06114
-0.0837758 0.10472 -0.10472 1.05205
-0.0837758 0.10472 -0.0837758 1.04789
-0.0837758 0.10472 -0.0628319 1.02104
-0.0837758 0.10472 -0.0418879 1.07138
-0.0837758 0.10472 -0.020944 1.05778
-0.0837758 0.10472 0 1.03486
-0.0837758 0.10472 0.020944 1.04149
-0.0837758 0.10472 0.0418879 1.07952
-0.0837758 0.10472 0.0628319 1.13759
-0.0837758 0.10472 0.0837758 1.1862
-0.0837758 0.10472 0.10472 1.12808
-0.0837758 0.10472 0.125664 1.06998
-0.0837758 0.10472 0.146608 1.03369
-0.0837758 0.10472 0.167552 1.05859
-0.0837758 0.10472 0.188496 1.03667
-0.0837758 0.10472 0.20944 1.03869
-0.0837758 0.125664 -0.20944 1.17328
-0.0837758 0.125664 -0.188496 1.17865
-0.0837758 0.125664 -0.167552 1.17104
-0.0837758 0.125664 -0.146608 1.11634
-0.0837758 0.125664 -0.125664 1.10756
-0.0837758 0.125664 -0.10472 1.09808
-0.0837758 0.125664 -0.0837758 1.04234
-0.0837758 0.125664 -0.0628319 1.0757
-0.0837758 0.125664 -0.0418879 1.07138
-0.0837758 0.125664 -0.020944 1.08042
-0.0837758 0.125664 0 1.08825
-0.0837758 0.125664 0.020944 1.07656
-0.0837758 0.125664 0.0418879 1.13456
-0.0837758 0.125664 0.0628319 1.19263
-0.0837758 0.125664 0.0837758 1.1862
-0.0837758 0.125664 0.10472 1.12808
-0.0837758 0.125664 0.125664 1.06998
-0.0837758 0.125664 0.146608 1.07156
-0.0837758 0.125664 0.167552 1.07961
-0.0837758 0.125664 0.188496 1.08644
-0.0837758 0.125664 0.20944 1.02759
-0.0837758 0.146608 -0.20944 1.22776
-0.0837758 0.146608 -0.188496 1.22521
-0.0837758 0.146608 -0.167552 1.17104
-0.0837758 0.146608 -0.146608 1.11634
-0.0837758 0.146608 -0.125664 1.14689
-0.0837758 0.146608 -0.10472 1.09257
-0.0837758 0.146608 -0.0837758 1.07201
-0.0837758 0.146608 -0.0628319 1.12917
-0.0837758 0.146608 -0.0418879 1.10945
-0.0837758 0.146608 -0.020944 1.08755
-0.0837758 0.146608 0 1.07724
-0.0837758 0.146608 0.020944 1.13103
-0.0837758 0.146608 0.0418879 1.18904
-0.0837758 0.146608 0.0628319 1.2443
-0.0837758 0.146608 0.0837758 1.1862
-0.0837758 0.146608 0.10472 1.12808
-0.0837758 0.146608 0.125664 1.06998
-0.0837758 0.146608 0.146608 1.10927
-0.0837758 0.146608 0.167552 1.08836
-0.0837758 0.146608 0.188496 1.07544
-0.0837758 0.146608 0.20944 1.01658
-0.0837758 0.167552 -0.20944 1.27884
-0.0837758 0.167552 -0.188496 1.22521
-0.0837758 0.167552 -0.167552 1.17104
-0.0837758 0.167552 -0.146608 1.11634
-0.0837758 0.167552 -0.125664 1.11205
-0.0837758 0.167552 -0.10472 1.08712
-0.0837758 0.167552 -0.0837758 1.12153
-0.0837758 0.167552 -0.0628319 1.125
-0.0837758 0.167552 -0.0418879 1.12742
-0.0837758 0.167552 -0.020944 1.1242
-0.0837758 0.167552 0 1.12701
-0.0837758 0.167552 0.020944 1.18493
-0.0837758 0.167552 0.0418879 1.24293
-0.0837758 0.167552 0.0628319 1.18491
-0.0837758 0.167552 0.0837758 1.1862
-0.0837758 0.167552 0.10472 1.12808
-0.0837758 0.167552 0.125664 1.12382
-0.0837758 0.167552 0.146608 1.12761
-0.0837758 0.167552 0.167552 1.12338
-0.0837758 0.167552 0.188496 1.06453
-0.0837758 0.167552 0.20944 1.03353
-0.0837758 0.188496 -0.20944 1.27117
-0.0837758 0.188496 -0.188496 1.22521
-0.0837758 0.188496 -0.167552 1.17104
-0.0837758 0.188496 -0.146608 1.11634
-0.0837758 0.188496 -0.125664 1.10665
-0.0837758 0.188496 -0.10472 1.11254
-0.0837758 0.188496 -0.0837758 1.12056
-0.0837758 0.188496 -0.0628319 1.15884
-0.0837758 0.188496 -0.0418879 1.13827
-0.0837758 0.188496 -0.020944 1.11339
-0.0837758 0.188496 0 1.08366
-0.0837758 0.188496 0.020944 1.14158
-0.0837758 0.188496 0.0418879 1.18013
-0.0837758 0.188496 0.0628319 1.2382
-0.0837758 0.188496 0.0837758 1.1862
-0.0837758 0.188496 0.10472 1.12808
-0.0837758 0.188496 0.125664 1.15766
-0.0837758 0.188496 0.146608 1.13809
-0.0837758 0.188496 0.167552 1.11258
-0.0837758 0.188496 0.188496 1.05372
-0.0837758 0.188496 0.20944 1.08652
-0.0837758 0.20944 -0.20944 1.27884
-0.0837758 0.20944 -0.188496 1.22521
-0.0837758 0.20944 -0.167552 1.17104
-0.0837758 0.20944 -0.146608 1.15942
-0.0837758 0.20944 -0.125664 1.14977
-0.0837758 0.20944 -0.10472 1.15534
-0.0837758 0.20944 -0.0837758 1.17322
-0.0837758 0.20944 -0.0628319 1.17463
-0.0837758 0.20944 -0.0418879 1.16054
-0.0837758 0.20944 -0.020944 1.1027
-0.0837758 0.20944 0 1.13632
-0.0837758 0.20944 0.020944 1.17478
-0.0837758 0.20944 0.0418879 1.23279
-0.0837758 0.20944 0.0628319 1.2443
-0.0837758 0.20944 0.0837758 1.1862
-0.0837758 0.20944 0.10472 1.17105
-0.0837758 0.20944 0.125664 1.1758
-0.0837758 0.20944 0.146608 1.16072
-0.0837758 0.20944 0.167552 1.10188
-0.0837758 0.20944 0.188496 1.08398
-0.0837758 0.20944 0.20944 1.1243
-0.0628319 -0.20944 -0.20944 0.47577
-0.0628319 -0.20944 -0.188496 0.497608
-0.0628319 -0.20944 -0.167552 0.519625
-0.0628319 -0.20944 -0.146608 0.511035
-0.0628319 -0.20944 -0.125664 0.471179
-0.0628319 -0.20944 -0.10472 0.493407
-0.0628319 -0.20944 -0.0837758 0.51586
-0.0628319 -0.20944 -0.0628319 0.530537
-0.0628319 -0.20944 -0.0418879 0.530537
-0.0628319 -0.20944 -0.020944 0.5869
-0.0628319 -0.20944 0 0.602932
-0.0628319 -0.20944 0.020944 0.644186
-0.0628319 -0.20944 0.0418879 0.660329
-0.0628319 -0.20944 0.0628319 0.709608
-0.0628319 -0.20944 0.0837758 0.749745
-0.0628319 -0.20944 0.10472 0.757342
-0.0628319 -0.20944 0.125664 0.776938
-0.0628319 -0.20944 0.146608 0.830561
-0.0628319 -0.20944 0.167552 0.822549
-0.0628319 -0.20944 0.188496 0.878134
-0.0628319 -0.20944 0.20944 0.933704
-0.0628319 -0.188496 -0.20944 0.536195
-0.0628319 -0.188496 -0.188496 0.558033
-0.0628319 -0.188496 -0.167552 0.508093
-0.0628319 -0.188496 -0.146608 0.520939
-0.0628319 -0.188496 -0.125664 0.53156
-0.0628319 -0.188496 -0.10472 0.532656
-0.0628319 -0.188496 -0.0837758 0.532516
-0.0628319 -0.188496 -0.0628319 0.529542
-0.0628319 -0.188496 -0.0418879 0.587475
-0.0628319 -0.188496 -0.020944 0.596173
-0.0628319 -0.188496 0 0.654151
-0.0628319 -0.188496 0.020944 0.697737
-0.0628319 -0.188496 0.0418879 0.697737
-0.0628319 -0.188496 0.0628319 0.697737
-0.0628319 -0.188496 0.0837758 0.74731
-0.0628319 -0.188496 0.10472 0.776818
-0.0628319 -0.188496 0.125664 0.833628
-0.0628319 -0.188496 0.146608 0.843075
-0.0628319 -0.188496 0.167552 0.881201
-0.0628319 -0.188496 0.188496 0.923969
-0.0628319 -0.188496 0.20944 0.971204
-0.0628319 -0.167552 -0.20944 0.555541
-0.0628319 -0.167552 -0.188496 0.596729
-0.0628319 -0.167552 -0.167552 0.585798
-0.0628319 -0.167552 -0.146608 0.566095
-0.0628319 -0.167552 -0.125664 0.575296
-0.0628319 -0.167552 -0.10472 0.542704
-0.0628319 -0.167552 -0.0837758 0.539072
-0.0628319 -0.167552 -0.0628319 0.57667
-0.0628319 -0.167552 -0.0418879 0.597499
-0.0628319 -0.167552 -0.020944 0.639636
-0.0628319 -0.167552 0 0.64477
-0.0628319 -0.167552 0.020944 0.648973
-0.0628319 -0.167552 0.0418879 0.699046
-0.0628319 -0.167552 0.0628319 0.72199
-0.0628319 -0.167552 0.0837758 0.779272
-0.0628319 -0.167552 0.10472 0.817566
-0.0628319 -0.167552 0.125664 0.828646
-0.0628319 -0.167552 0.146608 0.865311
-0.0628319 -0.167552 0.167552 0.920381
-0.0628319 -0.167552 0.188496 0.955884
-0.0628319 -0.167552 0.20944 0.950432
-0.0628319 -0.146608 -0.20944 0.645853
-0.0628319 -0.146608 -0.188496 0.634836
-0.0628319 -0.146608 -0.167552 0.60129
-0.0628319 -0.146608 -0.146608 0.582312
-0.0628319 -0.146608 -0.125664 0.580989
-0.0628319 -0.146608 -0.10472 0.581626
-0.0628319 -0.146608 -0.0837758 0.598466
-0.0628319 -0.146608 -0.0628319 0.590631
-0.0628319 -0.146608 -0.0418879 0.630202
-0.0628319 -0.146608 -0.020944 0.655474
-0.0628319 -0.146608 0 0.647532
-0.0628319 -0.146608 0.020944 0.668534
-0.0628319 -0.146608 0.0418879 0.723904
-0.0628319 -0.146608 0.0628319 0.781384
-0.0628319 -0.146608 0.0837758 0.77529
-0.0628319 -0.146608 0.10472 0.811611
-0.0628319 -0.146608 0.125664 0.867806
-0.0628319 -0.146608 0.146608 0.908281
-0.0628319 -0.146608 0.167552 0.902741
-0.0628319 -0.146608 0.188496 0.897244
-0.0628319 -0.146608 0.20944 0.916784
-0.0628319 -0.125664 -0.20944 0.683448
-0.0628319 -0.125664 -0.188496 0.633572
-0.0628319 -0.125664 -0.167552 0.616227
-0.0628319 -0.125664 -0.146608 0.619167
-0.0628319 -0.125664 -0.125664 0.624172
-0.0628319 -0.125664 -0.10472 0.640875
-0.0628319 -0.125664 -0.0837758 0.605279
-0.0628319 -0.125664 -0.0628319 0.614297
-0.0628319 -0.125664 -0.0418879 0.657267
-0.0628319 -0.125664 -0.020944 0.695807
-0.0628319 -0.125664 0 0.753729
-0.0628319 -0.125664 0.020944 0.725501
-0.0628319 -0.125664 0.0418879 0.750469
-0.0628319 -0.125664 0.0628319 0.75676
-0.0628319 -0.125664 0.0837758 0.81365
-0.0628319 -0.125664 0.10472 0.860888
-0.0628319 -0.125664 0.125664 0.855268
-0.0628319 -0.125664 0.146608 0.849687
-0.0628319 -0.125664 0.167552 0.869338
-0.0628319 -0.125664 0.188496 0.863747
-0.0628319 -0.125664 0.20944 0.915966
-0.0628319 -0.10472 -0.20944 0.677493
-0.0628319 -0.10472 -0.188496 0.658529
-0.0628319 -0.10472 -0.167552 0.663946
-0.0628319 -0.10472 -0.146608 0.669416
-0.0628319 -0.10472 -0.125664 0.674936
-0.0628319 -0.10472 -0.10472 0.653088
-0.0628319 -0.10472 -0.0837758 0.656704
-0.0628319 -0.10472 -0.0628319 0.671644
-0.0628319 -0.10472 -0.0418879 0.716822
-0.0628319 -0.10472 -0.020944 0.755362
-0.0628319 -0.10472 0 0.760757
-0.0628319 -0.10472 0.020944 0.784579
-0.0628319 -0.10472 0.0418879 0.758085
-0.0628319 -0.10472 0.0628319 0.813708
-0.0628319 -0.10472 0.0837758 0.808019
-0.0628319 -0.10472 0.10472 0.818936
-0.0628319 -0.10472 0.125664 0.844075
