theta0 theta1 theta2 fc_t_min
-0.10472 -0.10472 -0.523599 0.5481
-0.10472 -0.10472 -0.418879 0.572249
-0.10472 -0.10472 -0.314159 0.642026
-0.10472 -0.10472 -0.20944 0.646246
-0.10472 -0.10472 -0.10472 0.621058
-0.10472 -0.10472 0 0.801892
-0.10472 -0.10472 0.10472 0.916283
-0.10472 -0.10472 0.20944 0.962421
-0.10472 -0.10472 0.314159 1.08666
-0.10472 -0.10472 0.418879 1.24948
-0.10472 -0.10472 0.523599 1.24948
-0.10472 -0.10472 0.628319 1.24948
-0.10472 -0.10472 0.733038 1.00977
-0.10472 -0.10472 0.837758 0.731194
-0.10472 -0.10472 0.942478 0.348423
-0.10472 -0.10472 1.0472 0
-0.10472 0 -1.0472 0
-0.10472 0 -0.942478 0.0615168
-0.10472 0 -0.837758 0.458609
-0.10472 0 -0.733038 0.709176
-0.10472 0 -0.628319 0.795266
-0.10472 0 -0.523599 0.819582
-0.10472 0 -0.418879 0.820905
-0.10472 0 -0.314159 0.886176
-0.10472 0 -0.20944 0.82612
-0.10472 0 -0.10472 0.827107
-0.10472 0 0 0.901252
-0.10472 0 0.10472 0.971078
-0.10472 0 0.20944 0.987852
-0.10472 0 0.314159 1.11209
-0.10472 0 0.418879 1.11069
-0.10472 0 0.523599 1.1082
-0.10472 0 0.628319 1.08247
-0.10472 0 0.733038 0.976587
-0.10472 0 0.837758 0.644175
-0.10472 0 0.942478 0.342061
-0.10472 0 1.0472 0
-0.10472 0.10472 -1.0472 0
-0.10472 0.10472 -0.942478 0.0328794
-0.10472 0.10472 -0.837758 0.463267
-0.10472 0.10472 -0.733038 0.800983
-0.10472 0.10472 -0.628319 0.992992
-0.10472 0.10472 -0.523599 1.08018
-0.10472 0.10472 -0.418879 1.08125
-0.10472 0.10472 -0.314159 1.08403
-0.10472 0.10472 -0.20944 1.08212
-0.10472 0.10472 -0.10472 1.06452
-0.10472 0.10472 0 1.08476
-0.10472 0.10472 0.10472 1.18479
-0.10472 0.10472 0.20944 1.0951
-0.10472 0.10472 0.314159 1.01611
-0.10472 0.10472 0.418879 1.08491
-0.10472 0.10472 0.523599 1.05919
-0.10472 0.10472 0.628319 1.00416
-0.10472 0.10472 0.733038 0.860967
-0.10472 0.10472 0.837758 0.650979
-0.10472 0.10472 0.942478 0.268208
-0.10472 0.10472 1.0472 0
-0.10472 0.20944 -1.0472 0
-0.10472 0.20944 -0.942478 0.0440171
-0.10472 0.20944 -0.837758 0.441109
-0.10472 0.20944 -0.733038 0.8267
-0.10472 0.20944 -0.628319 1.07133
-0.10472 0.20944 -0.523599 1.26559
-0.10472 0.20944 -0.418879 1.26559
-0.10472 0.20944 -0.314159 1.26559
-0.10472 0.20944 -0.20944 1.26559
-0.10472 0.20944 -0.10472 1.10988
-0.10472 0.20944 0 1.13061
-0.10472 0.20944 0.10472 1.18479
-0.10472 0.20944 0.20944 1.12776
-0.10472 0.20944 0.314159 0.966092
-0.10472 0.20944 0.418879 0.855682
-0.10472 0.20944 0.523599 0.809326
-0.10472 0.20944 0.628319 0.793021
-0.10472 0.20944 0.733038 0.715024
-0.10472 0.20944 0.837758 0.522473
-0.10472 0.20944 0.942478 0.213
-0.10472 0.20944 1.0472 0
-0.10472 0.314159 -1.0472 0
-0.10472 0.314159 -0.942478 0.0214139
-0.10472 0.314159 -0.837758 0.441713
-0.10472 0.314159 -0.733038 0.774866
-0.10472 0.314159 -0.628319 1.09271
-0.10472 0.314159 -0.523599 1.3804
-0.10472 0.314159 -0.418879 1.38808
-0.10472 0.314159 -0.314159 1.37402
-0.10472 0.314159 -0.20944 1.34541
-0.10472 0.314159 -0.10472 1.32138
-0.10472 0.314159 0 1.36422
-0.10472 0.314159 0.10472 1.28475
-0.10472 0.314159 0.20944 1.18139
-0.10472 0.314159 0.314159 0.976112
-0.10472 0.314159 0.418879 0.708576
-0.10472 0.314159 0.523599 0.642898
-0.10472 0.314159 0.628319 0.507392
-0.10472 0.314159 0.733038 0.391535
-0.10472 0.314159 0.837758 0.297183
-0.10472 0.314159 0.942478 0.106949
-0.10472 0.314159 1.0472 0
-0.10472 0.418879 -1.0472 0
-0.10472 0.418879 -0.942478 0.00139585
-0.10472 0.418879 -0.837758 0.399512
-0.10472 0.418879 -0.733038 0.772716
-0.10472 0.418879 -0.628319 1.08264
-0.10472 0.418879 -0.523599 1.39465
-0.10472 0.418879 -0.418879 1.50624
-0.10472 0.418879 -0.314159 1.50624
-0.10472 0.418879 -0.20944 1.49189
-0.10472 0.418879 -0.10472 1.34783
-0.10472 0.418879 0 1.475
-0.10472 0.418879 0.10472 1.28166
-0.10472 0.418879 0.20944 1.18139
-0.10472 0.418879 0.314159 0.895303
-0.10472 0.418879 0.418879 0.638209
-0.10472 0.418879 0.523599 0.361309
-0.10472 0.418879 0.628319 0.189727
-0.10472 0.418879 0.733038 0.0571873
-0.10472 0.418879 0.837758 0
-0.10472 0.418879 0.942478 0
-0.10472 0.418879 1.0472 0
-0.10472 0.523599 -1.0472 0
-0.10472 0.523599 -0.942478 0
-0.10472 0.523599 -0.837758 0.345631
-0.10472 0.523599 -0.733038 0.733256
-0.10472 0.523599 -0.628319 1.06655
-0.10472 0.523599 -0.523599 1.34401
-0.10472 0.523599 -0.418879 1.59202
-0.10472 0.523599 -0.314159 1.53476
-0.10472 0.523599 -0.20944 1.42703
-0.10472 0.523599 -0.10472 1.37099
-0.10472 0.523599 0 1.475
-0.10472 0.523599 0.10472 1.28027
-0.10472 0.523599 0.20944 1.18139
-0.10472 0.523599 0.314159 0.847236
-0.10472 0.523599 0.418879 0.550621
-0.10472 0.523599 0.523599 0.207011
-0.10472 0.523599 0.628319 0
-0.10472 0.523599 0.733038 0
-0.10472 0.523599 0.837758 0
-0.10472 0.523599 0.942478 0
-0.10472 0.523599 1.0472 0
-0.10472 0.628319 -1.0472 0
-0.10472 0.628319 -0.942478 0
-0.10472 0.628319 -0.837758 0.342462
-0.10472 0.628319 -0.733038 0.7192
-0.10472 0.628319 -0.628319 1.01895
-0.10472 0.628319 -0.523599 1.25258
-0.10472 0.628319 -0.418879 1.56049
-0.10472 0.628319 -0.314159 1.51267
-0.10472 0.628319 -0.20944 1.4061
-0.10472 0.628319 -0.10472 1.42711
-0.10472 0.628319 0 1.475
-0.10472 0.628319 0.10472 1.26912
-0.10472 0.628319 0.20944 1.18139
-0.10472 0.628319 0.314159 0.795806
-0.10472 0.628319 0.418879 0.455089
-0.10472 0.628319 0.523599 0.106119
-0.10472 0.628319 0.628319 0
-0.10472 0.628319 0.733038 0
-0.10472 0.628319 0.837758 0
-0.10472 0.628319 0.942478 0
-0.10472 0.628319 1.0472 0
-0.10472 0.733038 -1.0472 0
-0.10472 0.733038 -0.942478 0
-0.10472 0.733038 -0.837758 0.312646
-0.10472 0.733038 -0.733038 0.639269
-0.10472 0.733038 -0.628319 0.97716
-0.10472 0.733038 -0.523599 1.20301
-0.10472 0.733038 -0.418879 1.22541
-0.10472 0.733038 -0.314159 1.28229
-0.10472 0.733038 -0.20944 1.37553
-0.10472 0.733038 -0.10472 1.38693
-0.10472 0.733038 0 1.40235
-0.10472 0.733038 0.10472 1.24616
-0.10472 0.733038 0.20944 1.07422
-0.10472 0.733038 0.314159 0.708269
-0.10472 0.733038 0.418879 0.419483
-0.10472 0.733038 0.523599 0
-0.10472 0.733038 0.628319 0
-0.10472 0.733038 0.733038 0
-0.10472 0.733038 0.837758 0
-0.10472 0.733038 0.942478 0
-0.10472 0.733038 1.0472 0
-0.10472 0.837758 -1.0472 0
-0.10472 0.837758 -0.942478 0
-0.10472 0.837758 -0.837758 0.253587
-0.10472 0.837758 -0.733038 0.558314
-0.10472 0.837758 -0.628319 0.682003
-0.10472 0.837758 -0.523599 0.810217
-0.10472 0.837758 -0.418879 0.847784
-0.10472 0.837758 -0.314159 0.979623
-0.10472 0.837758 -0.20944 1.02848
-0.10472 0.837758 -0.10472 1.06281
-0.10472 0.837758 0 0.995431
-0.10472 0.837758 0.10472 0.983556
-0.10472 0.837758 0.20944 0.87649
-0.10472 0.837758 0.314159 0.658681
-0.10472 0.837758 0.418879 0.379464
-0.10472 0.837758 0.523599 0
-0.10472 0.837758 0.628319 0
-0.10472 0.837758 0.733038 0
-0.10472 0.837758 0.837758 0
-0.10472 0.837758 0.942478 0
-0.10472 0.837758 1.0472 0
-0.10472 0.942478 -1.0472 0
-0.10472 0.942478 -0.942478 0
-0.10472 0.942478 -0.837758 0.0313498
-0.10472 0.942478 -0.733038 0.152054
-0.10472 0.942478 -0.628319 0.245628
-0.10472 0.942478 -0.523599 0.416307
-0.10472 0.942478 -0.418879 0.511716
-0.10472 0.942478 -0.314159 0.535334
-0.10472 0.942478 -0.20944 0.603468
-0.10472 0.942478 -0.10472 0.637798
-0.10472 0.942478 0 0.623056
-0.10472 0.942478 0.10472 0.610893
-0.10472 0.942478 0.20944 0.549951
-0.10472 0.942478 0.314159 0.414524
-0.10472 0.942478 0.418879 0.203746
-0.10472 0.942478 0.523599 0
-0.10472 0.942478 0.628319 0
-0.10472 0.942478 0.733038 0
-0.10472 0.942478 0.837758 0
-0.10472 0.942478 0.942478 0
-0.10472 0.942478 1.0472 0
-0.10472 1.0472 -1.0472 0
-0.10472 1.0472 -0.942478 0
-0.10472 1.0472 -0.837758 0
-0.10472 1.0472 -0.733038 0
-0.10472 1.0472 -0.628319 0
-0.10472 1.0472 -0.523599 0
-0.10472 1.0472 -0.418879 0.0323076
-0.10472 1.0472 -0.314159 0.065216
-0.10472 1.0472 -0.20944 0.162998
-0.10472 1.0472 -0.10472 0.144977
-0.10472 1.0472 0 0.182587
-0.10472 1.0472 0.10472 0.118072
-0.10472 1.0472 0.20944 0.109482
-0.10472 1.0472 0.314159 0
-0.10472 1.0472 0.418879 0
-0.10472 1.0472 0.523599 0
-0.10472 1.0472 0.628319 0
-0.10472 1.0472 0.733038 0
-0.10472 1.0472 0.837758 0
-0.10472 1.0472 0.942478 0
-0.10472 1.0472 1.0472 0
0 -1.0472 -1.0472 0
0 -1.0472 -0.942478 0
0 -1.0472 -0.837758 0
0 -1.0472 -0.733038 0
0 -1.0472 -0.628319 0
0 -1.0472 -0.523599 0
0 -1.0472 -0.418879 0
0 -1.0472 -0.314159 0
0 -1.0472 -0.20944 0
0 -1.0472 -0.10472 0.251834
0 -1.0472 0 0.3272
0 -1.0472 0.10472 0.449615
0 -1.0472 0.20944 0.441025
0 -1.0472 0.314159 0.389998
0 -1.0472 0.418879 0.338161
0 -1.0472 0.523599 0.25067
0 -1.0472 0.628319 0.108387
0 -1.0472 0.733038 0
0 -1.0472 0.837758 0
0 -1.0472 0.942478 0
0 -1.0472 1.0472 0
0 -0.942478 -1.0472 0
0 -0.942478 -0.942478 0
0 -0.942478 -0.837758 0
0 -0.942478 -0.733038 0
0 -0.942478 -0.628319 0
0 -0.942478 -0.523599 0
0 -0.942478 -0.418879 0
0 -0.942478 -0.314159 0
0 -0.942478 -0.20944 0
0 -0.942478 -0.10472 0.251834
0 -0.942478 0 0.542157
0 -0.942478 0.10472 0.704672
0 -0.942478 0.20944 0.848692
0 -0.942478 0.314159 0.825853
0 -0.942478 0.418879 0.709218
0 -0.942478 0.523599 0.621436
0 -0.942478 0.628319 0.531957
0 -0.942478 0.733038 0.383095
0 -0.942478 0.837758 0.241368
0 -0.942478 0.942478 0.0285544
0 -0.942478 1.0472 0
0 -0.837758 -1.0472 0
0 -0.837758 -0.942478 0
0 -0.837758 -0.837758 0
0 -0.837758 -0.733038 0
0 -0.837758 -0.628319 0
0 -0.837758 -0.523599 0
0 -0.837758 -0.418879 0
0 -0.837758 -0.314159 0
0 -0.837758 -0.20944 0
0 -0.837758 -0.10472 0.289536
0 -0.837758 0 0.581259
0 -0.837758 0.10472 0.82943
0 -0.837758 0.20944 1.1105
0 -0.837758 0.314159 1.12727
0 -0.837758 0.418879 1.08666
0 -0.837758 0.523599 1.02836
0 -0.837758 0.628319 0.855262
0 -0.837758 0.733038 0.775748
0 -0.837758 0.837758 0.509949
0 -0.837758 0.942478 0.161657
0 -0.837758 1.0472 0
0 -0.733038 -1.0472 0
0 -0.733038 -0.942478 0
0 -0.733038 -0.837758 0
0 -0.733038 -0.733038 0
0 -0.733038 -0.628319 0
0 -0.733038 -0.523599 0
0 -0.733038 -0.418879 0
0 -0.733038 -0.314159 0
0 -0.733038 -0.20944 0.0727496
0 -0.733038 -0.10472 0.367125
0 -0.733038 0 0.632502
0 -0.733038 0.10472 0.82943
0 -0.733038 0.20944 1.1105
0 -0.733038 0.314159 1.19754
0 -0.733038 0.418879 1.3571
0 -0.733038 0.523599 1.23996
0 -0.733038 0.628319 1.15236
0 -0.733038 0.733038 0.887589
0 -0.733038 0.837758 0.567136
0 -0.733038 0.942478 0.219002
0 -0.733038 1.0472 0
0 -0.628319 -1.0472 0
0 -0.628319 -0.942478 0
0 -0.628319 -0.837758 0
0 -0.628319 -0.733038 0
0 -0.628319 -0.628319 0
0 -0.628319 -0.523599 0
0 -0.628319 -0.418879 0
0 -0.628319 -0.314159 0
0 -0.628319 -0.20944 0.202632
0 -0.628319 -0.10472 0.471569
0 -0.628319 0 0.677036
0 -0.628319 0.10472 0.942473
0 -0.628319 0.20944 1.1105
0 -0.628319 0.314159 1.19858
0 -0.628319 0.418879 1.34674
0 -0.628319 0.523599 1.31982
0 -0.628319 0.628319 1.22239
0 -0.628319 0.733038 0.931429
0 -0.628319 0.837758 0.640387
0 -0.628319 0.942478 0.248817
0 -0.628319 1.0472 0
0 -0.523599 -1.0472 0
0 -0.523599 -0.942478 0
0 -0.523599 -0.837758 0
0 -0.523599 -0.733038 0
0 -0.523599 -0.628319 0
0 -0.523599 -0.523599 0
0 -0.523599 -0.418879 0
0 -0.523599 -0.314159 0.156509
0 -0.523599 -0.20944 0.338467
0 -0.523599 -0.10472 0.519852
0 -0.523599 0 0.682243
0 -0.523599 0.10472 0.945266
0 -0.523599 0.20944 1.1105
0 -0.523599 0.314159 1.15143
0 -0.523599 0.418879 1.258
0 -0.523599 0.523599 1.35736
0 -0.523599 0.628319 1.17633
0 -0.523599 0.733038 0.970523
0 -0.523599 0.837758 0.657902
0 -0.523599 0.942478 0.308661
0 -0.523599 1.0472 0
0 -0.418879 -1.0472 0
0 -0.418879 -0.942478 0
0 -0.418879 -0.837758 0
0 -0.418879 -0.733038 0
0 -0.418879 -0.628319 0
0 -0.418879 -0.523599 0
0 -0.418879 -0.418879 0.169412
0 -0.418879 -0.314159 0.239353
0 -0.418879 -0.20944 0.425414
0 -0.418879 -0.10472 0.531118
0 -0.418879 0 0.685047
0 -0.418879 0.10472 0.946842
0 -0.418879 0.20944 1.1105
0 -0.418879 0.314159 1.12774
0 -0.418879 0.418879 1.17974
0 -0.418879 0.523599 1.26507
0 -0.418879 0.628319 1.15833
0 -0.418879 0.733038 0.974484
0 -0.418879 0.837758 0.706712
0 -0.418879 0.942478 0.316312
0 -0.418879 1.0472 0
0 -0.314159 -1.0472 0
0 -0.314159 -0.942478 0
0 -0.314159 -0.837758 0
0 -0.314159 -0.733038 0.0480442
0 -0.314159 -0.628319 0.134439
0 -0.314159 -0.523599 0.229194
0 -0.314159 -0.418879 0.363255
0 -0.314159 -0.314159 0.44321
0 -0.314159 -0.20944 0.450154
0 -0.314159 -0.10472 0.563728
0 -0.314159 0 0.686868
0 -0.314159 0.10472 0.82943
0 -0.314159 0.20944 0.984384
0 -0.314159 0.314159 1.12179
0 -0.314159 0.418879 1.20622
0 -0.314159 0.523599 1.20496
0 -0.314159 0.628319 1.13196
0 -0.314159 0.733038 0.982638
0 -0.314159 0.837758 0.692913
0 -0.314159 0.942478 0.327848
0 -0.314159 1.0472 0
0 -0.20944 -1.0472 0
0 -0.20944 -0.942478 0.0316396
0 -0.20944 -0.837758 0.367826
0 -0.20944 -0.733038 0.415311
0 -0.20944 -0.628319 0.438302
0 -0.20944 -0.523599 0.548768
0 -0.20944 -0.418879 0.620911
0 -0.20944 -0.314159 0.64507
0 -0.20944 -0.20944 0.653509
0 -0.20944 -0.10472 0.648715
0 -0.20944 0 0.689354
0 -0.20944 0.10472 0.82943
0 -0.20944 0.20944 0.970056
0 -0.20944 0.314159 0.967868
0 -0.20944 0.418879 1.12068
0 -0.20944 0.523599 1.13332
0 -0.20944 0.628319 1.09411
0 -0.20944 0.733038 1.02693
0 -0.20944 0.837758 0.71051
0 -0.20944 0.942478 0.331805
0 -0.20944 1.0472 0
0 -0.10472 -1.0472 0
0 -0.10472 -0.942478 0.0507206
0 -0.10472 -0.837758 0.450907
0 -0.10472 -0.733038 0.712151
0 -0.10472 -0.628319 0.799605
0 -0.10472 -0.523599 0.82392
0 -0.10472 -0.418879 0.825244
0 -0.10472 -0.314159 0.826846
0 -0.10472 -0.20944 0.830458
0 -0.10472 -0.10472 0.785627
0 -0.10472 0 0.670881
0 -0.10472 0.10472 0.787879
0 -0.10472 0.20944 0.961111
0 -0.10472 0.314159 0.993835
0 -0.10472 0.418879 1.08379
0 -0.10472 0.523599 1.08444
0 -0.10472 0.628319 1.06413
0 -0.10472 0.733038 0.980358
0 -0.10472 0.837758 0.644625
0 -0.10472 0.942478 0.338891
0 -0.10472 1.0472 0
0 0 -1.0472 0
0 0 -0.942478 0.0711154
0 0 -0.837758 0.446232
0 0 -0.733038 0.797253
0 0 -0.628319 1.06984
0 0 -0.523599 1.07038
0 0 -0.418879 1.07229
0 0 -0.314159 1.06775
0 0 -0.20944 1.04299
0 0 -0.10472 0.896166
0 0 0 0.846486
0 0 0.10472 0.896422
0 0 0.20944 0.840289
0 0 0.314159 0.905662
0 0 0.418879 1.01514
0 0 0.523599 1.02778
0 0 0.628319 1.05278
0 0 0.733038 0.847824
0 0 0.837758 0.637821
0 0 0.942478 0.251872
0 0 1.0472 0
0 0.10472 -1.0472 0
0 0.10472 -0.942478 0.0507206
0 0.10472 -0.837758 0.450907
0 0.10472 -0.733038 0.803615
0 0.10472 -0.628319 1.13031
0 0.10472 -0.523599 1.25648
0 0.10472 -0.418879 1.32541
0 0.10472 -0.314159 1.19964
0 0.10472 -0.20944 1.09358
0 0.10472 -0.10472 1.10086
0 0.10472 0 0.97288
0 0.10472 0.10472 0.968579
0 0.10472 0.20944 0.891952
0 0.10472 0.314159 0.823501
0 0.10472 0.418879 0.827308
0 0.10472 0.523599 0.826043
0 0.10472 0.628319 0.823543
0 0.10472 0.733038 0.714727
0 0.10472 0.837758 0.492648
0 0.10472 0.942478 0.258676
0 0.10472 1.0472 0
0 0.20944 -1.0472 0
0 0.20944 -0.942478 0.0316396
0 0.20944 -0.837758 0.431826
0 0.20944 -0.733038 0.811659
0 0.20944 -0.628319 1.13287
0 0.20944 -0.523599 1.32225
0 0.20944 -0.418879 1.35565
0 0.20944 -0.314159 1.33995
0 0.20944 -0.20944 1.3035
0 0.20944 -0.10472 1.12962
0 0.20944 0 1.14003
0 0.20944 0.10472 1.04711
0 0.20944 0.20944 0.913551
0 0.20944 0.314159 0.708007
0 0.20944 0.418879 0.666143
0 0.20944 0.523599 0.647167
0 0.20944 0.628319 0.561546
0 0.20944 0.733038 0.427068
0 0.20944 0.837758 0.425588
0 0.20944 0.942478 0.167779
0 0.20944 1.0472 0
0 0.314159 -1.0472 0
0 0.314159 -0.942478 0.000805173
0 0.314159 -0.837758 0.429937
0 0.314159 -0.733038 0.768287
0 0.314159 -0.628319 1.05225
0 0.314159 -0.523599 1.35273
0 0.314159 -0.418879 1.43241
0 0.314159 -0.314159 1.35597
0 0.314159 -0.20944 1.33487
0 0.314159 -0.10472 1.29078
0 0.314159 0 1.18663
0 0.314159 0.10472 1.14078
0 0.314159 0.20944 0.93794
0 0.314159 0.314159 0.69554
0 0.314159 0.418879 0.524642
0 0.314159 0.523599 0.385134
0 0.314159 0.628319 0.268966
0 0.314159 0.733038 0.120808
0 0.314159 0.837758 0.0374578
0 0.314159 0.942478 0
0 0.314159 1.0472 0
0 0.418879 -1.0472 0
0 0.418879 -0.942478 0
0 0.418879 -0.837758 0.391451
0 0.418879 -0.733038 0.758142
0 0.418879 -0.628319 1.07935
0 0.418879 -0.523599 1.39136
0 0.418879 -0.418879 1.53906
0 0.418879 -0.314159 1.53906
0 0.418879 -0.20944 1.48196
0 0.418879 -0.10472 1.33959
0 0.418879 0 1.26386
0 0.418879 0.10472 1.20537
0 0.418879 0.20944 0.891952
0 0.418879 0.314159 0.645036
0 0.418879 0.418879 0.416288
0 0.418879 0.523599 0.139318
0 0.418879 0.628319 0
0 0.418879 0.733038 0
0 0.418879 0.837758 0
0 0.418879 0.942478 0
0 0.418879 1.0472 0
0 0.523599 -1.0472 0
0 0.523599 -0.942478 0
0 0.523599 -0.837758 0.333855
0 0.523599 -0.733038 0.723622
0 0.523599 -0.628319 1.0599
0 0.523599 -0.523599 1.3265
0 0.523599 -0.418879 1.59278
0 0.523599 -0.314159 1.55061
0 0.523599 -0.20944 1.41709
0 0.523599 -0.10472 1.40799
0 0.523599 0 1.26164
0 0.523599 0.10472 1.20315
0 0.523599 0.20944 0.891952
0 0.523599 0.314159 0.636367
0 0.523599 0.418879 0.303631
0 0.523599 0.523599 0
0 0.523599 0.628319 0
0 0.523599 0.733038 0
0 0.523599 0.837758 0
0 0.523599 0.942478 0
0 0.523599 1.0472 0
0 0.628319 -1.0472 0
0 0.628319 -0.942478 0
0 0.628319 -0.837758 0.32699
0 0.628319 -0.733038 0.676021
0 0.628319 -0.628319 1.0123
0 0.628319 -0.523599 1.22589
0 0.628319 -0.418879 1.55055
0 0.628319 -0.314159 1.53222
0 0.628319 -0.20944 1.41804
0 0.628319 -0.10472 1.42474
0 0.628319 0 1.25549
0 0.628319 0.10472 1.20232
0 0.628319 0.20944 0.891952
0 0.628319 0.314159 0.559221
0 0.628319 0.418879 0.198445
0 0.628319 0.523599 0
0 0.628319 0.628319 0
0 0.628319 0.733038 0
0 0.628319 0.837758 0
0 0.628319 0.942478 0
0 0.628319 1.0472 0
0 0.733038 -1.0472 0
0 0.733038 -0.942478 0
0 0.733038 -0.837758 0.297174
0 0.733038 -0.733038 0.623797
0 0.733038 -0.628319 0.969273
0 0.733038 -0.523599 1.21617
0 0.733038 -0.418879 1.23857
0 0.733038 -0.314159 1.21716
0 0.733038 -0.20944 1.34368
0 0.733038 -0.10472 1.39636
0 0.733038 0 1.24834
0 0.733038 0.10472 1.07668
0 0.733038 0.20944 0.891952
0 0.733038 0.314159 0.459077
0 0.733038 0.418879 0.148757
0 0.733038 0.523599 0
0 0.733038 0.628319 0
0 0.733038 0.733038 0
0 0.733038 0.837758 0
0 0.733038 0.942478 0
0 0.733038 1.0472 0
0 0.837758 -1.0472 0
0 0.837758 -0.942478 0
0 0.837758 -0.837758 0.238527
0 0.837758 -0.733038 0.545038
0 0.837758 -0.628319 0.671884
0 0.837758 -0.523599 0.817794
0 0.837758 -0.418879 0.844605
0 0.837758 -0.314159 0.984939
0 0.837758 -0.20944 1.02375
0 0.837758 -0.10472 1.00573
0 0.837758 0 0.990698
0 0.837758 0.10472 0.93001
0 0.837758 0.20944 0.662669
0 0.837758 0.314159 0.388099
0 0.837758 0.418879 0.107665
0 0.837758 0.523599 0
0 0.837758 0.628319 0
0 0.837758 0.733038 0
0 0.837758 0.837758 0
0 0.837758 0.942478 0
0 0.837758 1.0472 0
0 0.942478 -1.0472 0
0 0.942478 -0.942478 0
0 0.942478 -0.837758 0.0178817
0 0.942478 -0.733038 0.203324
0 0.942478 -0.628319 0.321166
0 0.942478 -0.523599 0.406188
0 0.942478 -0.418879 0.502251
0 0.942478 -0.314159 0.527745
0 0.942478 -0.20944 0.596368
0 0.942478 -0.10472 0.630699
0 0.942478 0 0.615957
0 0.942478 0.10472 0.551442
0 0.942478 0.20944 0.414236
0 0.942478 0.314159 0.313148
0 0.942478 0.418879 0.08012
0 0.942478 0.523599 0
0 0.942478 0.628319 0
0 0.942478 0.733038 0
0 0.942478 0.837758 0
0 0.942478 0.942478 0
0 0.942478 1.0472 0
0 1.0472 -1.0472 0
0 1.0472 -0.942478 0
0 1.0472 -0.837758 0
0 1.0472 -0.733038 0
0 1.0472 -0.628319 0
0 1.0472 -0.523599 0
0 1.0472 -0.418879 0.0594152
0 1.0472 -0.314159 0.0550971
0 1.0472 -0.20944 0.153533
0 1.0472 -0.10472 0.135512
0 1.0472 0 0.173121
0 1.0472 0.10472 0.108606
0 1.0472 0.20944 0.100016
0 1.0472 0.314159 0
0 1.0472 0.418879 0
0 1.0472 0.523599 0
0 1.0472 0.628319 0
0 1.0472 0.733038 0
0 1.0472 0.837758 0
0 1.0472 0.942478 0
0 1.0472 1.0472 0
0.10472 -1.0472 -1.0472 0
0.10472 -1.0472 -0.942478 0
0.10472 -1.0472 -0.837758 0
0.10472 -1.0472 -0.733038 0
0.10472 -1.0472 -0.628319 0
0.10472 -1.0472 -0.523599 0
0.10472 -1.0472 -0.418879 0
0.10472 -1.0472 -0.314159 0
0.10472 -1.0472 -0.20944 0.253654
0.10472 -1.0472 -0.10472 0.340199
0.10472 -1.0472 0 0.460768
0.10472 -1.0472 0.10472 0.448893
0.10472 -1.0472 0.20944 0.405306
0.10472 -1.0472 0.314159 0.389801
0.10472 -1.0472 0.418879 0.337964
0.10472 -1.0472 0.523599 0.249865
0.10472 -1.0472 0.628319 0.0582982
0.10472 -1.0472 0.733038 0
0.10472 -1.0472 0.837758 0
0.10472 -1.0472 0.942478 0
0.10472 -1.0472 1.0472 0
0.10472 -0.942478 -1.0472 0
0.10472 -0.942478 -0.942478 0
0.10472 -0.942478 -0.837758 0
0.10472 -0.942478 -0.733038 0
0.10472 -0.942478 -0.628319 0
0.10472 -0.942478 -0.523599 0
0.10472 -0.942478 -0.418879 0
0.10472 -0.942478 -0.314159 0
0.10472 -0.942478 -0.20944 0.253654
0.10472 -0.942478 -0.10472 0.543846
0.10472 -0.942478 0 0.716934
0.10472 -0.942478 0.10472 0.855246
0.10472 -0.942478 0.20944 0.866801
0.10472 -0.942478 0.314159 0.825857
0.10472 -0.942478 0.418879 0.77177
0.10472 -0.942478 0.523599 0.693326
0.10472 -0.942478 0.628319 0.479072
0.10472 -0.942478 0.733038 0.382849
0.10472 -0.942478 0.837758 0.240403
0.10472 -0.942478 0.942478 0.0188132
0.10472 -0.942478 1.0472 0
0.10472 -0.837758 -1.0472 0
0.10472 -0.837758 -0.942478 0
0.10472 -0.837758 -0.837758 0
0.10472 -0.837758 -0.733038 0
0.10472 -0.837758 -0.628319 0
0.10472 -0.837758 -0.523599 0
0.10472 -0.837758 -0.418879 0
0.10472 -0.837758 -0.314159 0
0.10472 -0.837758 -0.20944 0.253654
0.10472 -0.837758 -0.10472 0.543846
0.10472 -0.837758 0 0.834169
0.10472 -0.837758 0.10472 1.12144
0.10472 -0.837758 0.20944 1.1407
0.10472 -0.837758 0.314159 1.15958
0.10472 -0.837758 0.418879 1.08442
0.10472 -0.837758 0.523599 1.05602
0.10472 -0.837758 0.628319 0.854998
0.10472 -0.837758 0.733038 0.787425
0.10472 -0.837758 0.837758 0.502797
0.10472 -0.837758 0.942478 0.152963
0.10472 -0.837758 1.0472 0
0.10472 -0.733038 -1.0472 0
0.10472 -0.733038 -0.942478 0
0.10472 -0.733038 -0.837758 0
0.10472 -0.733038 -0.733038 0
0.10472 -0.733038 -0.628319 0
0.10472 -0.733038 -0.523599 0
0.10472 -0.733038 -0.418879 0
0.10472 -0.733038 -0.314159 0
0.10472 -0.733038 -0.20944 0.363398
0.10472 -0.733038 -0.10472 0.657773
0.10472 -0.733038 0 0.834169
0.10472 -0.733038 0.10472 1.12144
0.10472 -0.733038 0.20944 1.14548
0.10472 -0.733038 0.314159 1.25321
0.10472 -0.733038 0.418879 1.32418
0.10472 -0.733038 0.523599 1.23896
